voted_up,playtime_recorded,playtime_last_2W,has_engagement,cluster
1,0.5064785347738779,0.6446796340894838,0,2
1,0.5064785347738779,0.6446796340894838,0,2
1,0.5064785347738779,0.6446796340894838,0,2
1,0.5064785347738779,0.6446796340894838,0,2
1,0.506457317253013,0.6446796340894838,0,2
1,0.5064785347738779,0.6446796340894838,0,2
1,0.506457317253013,0.6446796340894838,0,2
1,0.5064785347738779,0.6446796340894838,0,2
1,0.5064785347738779,0.6446796340894838,0,2
1,0.5064785347738779,0.6446796340894838,0,2
1,0.5064785347738779,0.6446796340894838,0,2
1,0.5064785347738779,0.6446796340894838,0,2
1,0.5064785347738779,0.6446796340894838,0,2
1,0.5051089617660661,0.6446796340894838,0,2
1,0.5064785347738779,0.6446796340894838,0,2
1,0.5064997465826627,0.6446796340894838,0,2
1,0.5064785347738779,0.6446796340894838,0,2
1,0.5064997465826627,0.6446796340894838,0,2
1,0.5064785347738779,0.6446796340894838,0,2
1,0.5064997465826627,0.6446796340894838,0,2
1,0.5064785347738779,0.6446796340894838,0,2
1,0.5064997465826627,0.6446796340894838,0,2
1,0.5064997465826627,0.6446796340894838,0,2
1,0.5064785347738779,0.6446796340894838,0,2
1,0.67817347643874,0.7321016716943579,0,2
1,0.5064148650627321,0.6446796340894838,0,2
0,0.8286100716598166,0.6191493636550609,0,0
1,0.7462824781260485,0.7599665315999661,0,2
1,0.4147899723557946,0.7120495854162642,0,2
1,0.5994929849136748,0.7826032608477123,0,2
1,0.7831291334133271,0.6812641138452685,0,2
1,0.7698426973124298,0.0,0,2
1,0.8234563713875485,0.8635379737855152,0,2
1,0.653275089876516,0.8344364176522637,0,2
1,0.8112487888508358,0.7289875410787109,0,2
0,0.757417024273114,0.7060459742506108,1,3
1,0.42691629004560205,0.6146835220985274,0,2
1,0.7233580364904657,0.8090389279115193,1,1
1,0.43587887014959936,0.5980952923738398,0,2
1,0.865990978371057,0.18080922537515395,0,2
0,0.8097620157978747,0.5660604938720566,0,0
1,0.5755320388912196,0.48226875961982807,0,2
0,0.10237214764594207,0.31192188527080544,0,0
1,0.7844782802201529,0.8320545275217875,1,1
0,0.6627555737977615,0.5824050698172291,0,0
0,0.8194883599594913,0.7457546631497091,0,0
0,0.6951064219833825,0.5538972141313296,0,0
1,0.8678788201046433,0.0,0,2
1,0.9305377586565476,0.8199401583602731,0,2
1,0.5245931010729372,0.4752459926705674,0,2
1,0.49542831912678087,0.672387048610383,0,2
1,0.7469941869037062,0.8388399773230572,0,2
1,0.5251641764679925,0.8350810573177309,0,2
1,0.818623865622057,0.0,0,2
1,0.7554272446556128,0.7080569593703884,0,2
1,0.7565297010382515,0.8044791003885338,0,2
1,0.8179002793049182,0.7356747551617896,1,1
1,0.5422490008268919,0.7527334503423092,0,2
1,0.7616547734373771,0.8031123316385433,0,2
1,0.8691356108445124,0.3947683053495926,0,2
1,0.8237383795871466,0.5108743121106957,0,2
1,0.6050457774901191,0.808538621730237,0,2
1,0.7271863631142926,0.9996030758678067,0,2
1,0.6748570852830224,0.3818684416810866,0,2
0,0.26207820578352026,0.30722747838425557,0,0
1,0.7968026219135651,0.7760386827541093,0,2
0,0.4235249760912123,0.709405463402724,0,0
0,0.554236740441544,0.34973278205140607,1,3
1,0.7995388572635991,0.778814778703453,0,2
0,0.8781608251554985,0.8180105091227746,0,0
1,0.4386365905332733,0.43834013827990703,0,2
1,0.7394709473245589,0.8498551774692816,0,2
1,0.3508108060507982,0.0,0,2
1,0.8867610412176948,0.5395849092641924,0,2
1,0.49905373829938493,0.709405463402724,0,2
1,0.8971686545983962,0.8557414669131232,0,2
1,0.7375615674509675,0.32482174893931137,0,2
1,0.7446580059094279,0.4993870314146618,0,2
1,0.7884806565801994,0.7002508719576075,0,2
1,0.693601346011784,0.5824050698172291,0,2
1,0.5316200343398402,0.6004885638368412,0,2
1,0.6741251908620538,0.0,0,2
1,0.774094591447621,0.7017070523492864,0,2
0,0.8055046517054383,0.7814728309732489,0,0
0,0.9014059348891449,0.5808208685209769,1,3
0,0.3299089702462197,0.5543133448243637,0,0
1,0.7228232582493401,0.7844454672420557,0,2
1,0.4201081857343808,0.0,0,2
1,0.617406336131487,0.0,0,2
1,0.5568094661820194,0.6137661380525992,1,1
1,0.8156803925579725,0.9236570304896002,0,2
0,0.7291222762152911,0.7464375492073954,0,0
1,0.5670065108056234,0.5945349498195622,0,2
1,0.5777438075978741,0.8013325403525462,0,2
0,0.3886042598999162,0.6785123539494884,0,0
0,0.7536810509300791,0.8463536979947812,0,0
1,0.8556747665685572,0.8616198920080107,0,2
1,0.7320034432819814,0.7677728616495394,0,2
1,0.7824541037053158,0.6736676692242045,0,2
1,0.8405502015618989,0.6252927817982401,0,2
1,0.764527832395578,0.7291345353509671,0,2
1,0.25414282441837277,0.45847091886007024,0,2
1,0.49251946131418256,0.47704803252278716,0,2
1,0.2948077558709,0.47704803252278716,0,2
1,0.24761844266208247,0.47615103506050765,0,2
1,0.7272739361590767,0.7732315045195746,0,2
1,0.25466290065155317,0.47704803252278716,0,2
1,0.2834367773361044,0.4724811197151807,0,2
1,0.23130186610439665,0.4676976863119961,0,2
1,0.5314347883377639,0.47704803252278716,0,2
1,0.24818325700373575,0.45953877591552306,0,2
1,0.3828088952090921,0.45953877591552306,0,2
1,0.48112153244667266,0.47704803252278716,0,2
1,0.5246268085657531,0.8523550699153489,0,2
1,0.5256313856665203,0.8525930434527261,0,2
1,0.5468797286906688,0.8523550699153489,0,2
1,0.5249463125788225,0.8524416706930821,0,2
1,0.5470700611688962,0.8525930434527261,0,2
1,0.5261289116087859,0.8525714326698917,0,2
1,0.5248623581081672,0.8525498172579935,0,2
1,0.5336595589286393,0.8523767270782308,0,2
1,0.6898363008423212,0.6217369810755685,0,2
1,0.6295120120169017,0.822796197381501,0,2
1,0.6777040280440205,0.8103610765342273,0,2
1,0.7142463323638532,0.5273381970672366,0,2
1,0.9103840120307175,0.8482663387808898,0,2
1,0.5847396681410246,0.6171641543845213,0,2
1,0.7951128791337821,0.8359766899884578,0,2
1,0.7635210950433878,0.45847091886007024,0,2
0,0.6817422317092732,0.7707824244992965,0,0
1,0.6250809239261658,0.577575844540472,0,2
1,0.33982937866493224,0.0,0,2
1,0.8180114390313161,0.7130881354069468,0,2
1,0.8204417717968789,0.9636571901942895,0,2
0,0.806812801260581,0.7319589396337015,1,3
1,0.838897685007856,0.7523840735937981,0,2
1,0.7898670557700856,0.5146354263325965,0,2
1,0.794190110707138,0.7771856779403598,0,2
0,0.8330297096690453,0.8284414919329056,0,0
1,0.8259698636474418,0.820535684137393,0,2
1,0.8251052198380849,0.6480158569465624,0,2
0,0.8849840309373033,0.5400642999522837,1,3
0,0.766204888140332,0.7605061668434955,1,3
1,0.8058823930173238,0.7969284283359656,0,2
1,0.6105392743553906,0.6914704190326965,0,2
1,0.7002403647950763,0.7186981022779924,0,2
0,0.4571562363536539,0.7397225524978545,0,0
1,0.8563139624416681,0.6897490715368922,0,2
0,0.8006330631485512,0.8306677719234635,0,0
1,0.7413728263793059,0.6926370395411617,0,2
1,0.6883505951328024,0.7708795949931411,0,2
1,0.0319471080738524,0.2217253379297455,0,2
1,0.8679466395290104,0.5492028072447798,0,2
1,0.816540305161188,0.8124411305990072,0,2
0,0.9929257912401798,0.7344280626401246,0,0
0,0.6399290028102448,0.7215883681046293,0,0
1,0.7555954416410295,0.739192135770422,0,2
1,0.7457447001983711,0.7606137484635574,0,2
0,0.842127135559301,0.5082866946901883,1,3
1,0.7388933140277847,0.7191855986370032,0,2
1,0.7584323941517909,0.7131742007000619,0,2
1,0.8005701324477353,0.3616184507503079,1,1
0,0.7410849459978912,0.0,1,3
1,0.446737080429647,0.44949509017217226,0,2
1,0.9508501385006648,0.8349267189495463,0,2
0,0.3297092457710743,0.6030828339619733,0,0
1,0.7000932966848659,0.8835550470132106,0,2
0,0.7737314153853913,0.5015115635708703,1,3
1,0.43027932097970345,0.0,0,2
1,0.6080072405187903,0.719590054288904,0,2
0,0.8421534966703405,0.7335882945478097,1,3
1,0.7300447283697308,0.0,0,2
1,0.6069948939352031,0.7420755190742041,0,2
1,0.7285164584302392,0.7881138663858657,0,2
0,0.8134241828379821,0.7417519806436067,1,3
1,0.7426125326260378,0.8432492005521608,0,2
1,0.7064420301758896,0.7881957086856157,0,2
1,0.9386977274137739,0.6926370395411617,0,2
0,0.8282600176052646,0.6617979058843175,1,3
1,0.8499721089843941,0.0,0,2
0,0.8210086433159866,0.8196710208617107,0,0
1,0.4945446695293625,0.5735388442139197,0,2
1,0.8368303162085554,0.7155547014844138,0,2
1,0.6310852895449458,0.5194416465824535,0,2
0,0.7995620017424935,0.714626190499765,0,0
1,0.7547744519827319,0.8776626391186438,0,2
0,0.7988662492441118,0.7906206123111176,0,0
0,0.40158433408549565,0.533136277551692,0,0
1,0.7274025434891164,0.8966715416330862,0,2
1,0.8225013001865453,0.8133697219370885,0,2
1,0.5670458621677876,0.6543745932040644,0,2
1,0.800405462977789,0.8201489923891054,0,2
1,0.8211768962699483,0.7155547014844138,0,2
1,0.5833525319602757,0.0,0,2
1,0.5841006566461033,0.0,0,2
0,0.7533054780232423,0.8543283235660172,0,0
1,0.6137246507530688,0.6990706064555361,0,2
0,0.7535953897223084,0.7925586165952516,1,3
1,0.5852565394285294,0.0,1,1
1,0.5494542638742602,0.6764291028534015,0,2
1,0.5833925052061512,0.0,0,2
0,0.6030285322514135,0.8569696989820162,0,0
1,0.5839261992689097,0.0,0,2
0,0.8404911861236826,0.8795329712630965,0,0
1,0.5837672657540908,0.0,0,2
1,0.5854047093145126,0.0,0,2
0,0.6610440641884309,0.0,1,3
1,0.5851706293346921,0.0,0,2
1,0.8710331025508448,0.8027234619856016,0,2
1,0.19468694033529374,0.34322009984480967,0,2
1,0.7162997485101112,0.8329510562047278,0,2
1,0.15332071882568118,0.0,1,1
1,0.844864197826123,0.7954166165383011,0,2
1,0.6181759445463582,0.78068274085575,0,2
0,0.8586096731875268,0.78410526784674,0,0
1,0.9175862568469276,0.849097445838788,1,1
1,0.6049850333168417,0.577575844540472,0,2
1,0.6255316707172668,0.0,0,2
1,0.3052899248704052,0.4934927108652502,0,2
0,0.8447741495001377,0.8323718597017206,0,0
1,0.7193811206565458,0.5451925490808486,0,2
0,0.8945682947928387,0.8416483444737292,1,3
1,0.6657456134275097,0.839653884008778,0,2
1,0.4336651907286493,0.702091844236162,0,2
1,0.7878053683959892,0.9875996628991904,0,2
1,0.798998434160591,0.807022646048135,0,2
0,0.7663837328617804,0.6248808973486186,0,0
1,0.8317256524705021,0.7576680129762184,0,2
1,0.5504075434619342,0.7627416406980169,0,2
1,0.769194404199266,0.06994655641028122,0,2
1,0.3239009448420537,0.5223332928586094,0,2
1,0.12137361075182876,0.0,0,2
0,0.7856815350092059,0.8936099451789157,0,0
0,0.3983879943334946,0.0,0,0
0,0.3022323846403583,0.06994655641028122,1,3
1,0.3396533087296403,0.6158186471167058,0,2
1,0.6025599257597628,0.13989311282056244,0,2
1,0.6589092917600253,0.7213506493844248,1,1
0,0.8031389427103044,0.7720384006464431,1,3
1,0.798087837462789,0.7084183260951832,0,2
1,0.7619951500987131,0.5300150529650935,0,2
1,0.8474612183656386,0.7106480135791688,1,1
1,0.5910197363533559,0.8290163321015616,0,2
1,0.2625486027822329,0.0,0,2
0,0.6769689820638761,0.7009330385828599,1,3
0,0.8120945923484036,0.8252341393881366,1,3
0,0.7733249567293957,0.0,0,0
1,0.4231593547239707,0.0,0,2
1,0.5856303275021907,0.0,0,2
1,0.4902846448647653,0.45953877591552306,0,2
0,0.2808772072878417,0.0,0,0
1,0.28450878384899336,0.0,0,2
0,0.19578893400867994,0.43156500716058915,0,0
1,0.7847307109184675,0.7753441751947162,0,2
1,0.8971099293362367,0.7574463510528016,0,2
1,0.8311319517462847,0.6868877017536308,0,2
1,0.8452510146983402,0.7839773968052661,0,2
1,0.7326180174060829,0.7552592410172532,0,2
1,0.7362655094123157,0.8031476092302539,0,2
1,0.24294796368423302,0.0,1,1
1,0.6678503141992839,0.6279298165799719,0,2
1,0.7857361006595851,0.7620019715743853,0,2
1,0.8557720858122444,0.8047224703085349,1,1
1,0.8082853261441388,0.6603562877943784,0,2
1,0.6504564471294034,0.7905806710677462,0,2
0,0.6631079907184947,0.45630069435530635,0,0
1,0.6463702531076775,0.47059486759898966,0,2
1,0.40908664164306274,0.39272961883876567,0,2
1,0.7030047538073457,0.7562184298722799,0,2
0,0.2862636729446647,0.0,0,0
1,0.663911754153687,0.7304479363217624,0,2
1,0.8297902267150082,0.7414924009504762,0,2
0,0.5074484153933069,0.42872224029931977,0,0
1,0.5502372890839775,0.0,0,2
1,0.7767539665106276,0.4243020497501517,0,2
0,0.758930046664066,0.0,0,0
0,0.3214965865872007,0.5925645082730544,0,0
1,0.567457869214253,0.8521599460065481,0,2
0,0.8285712930169477,0.8019768873098259,0,0
1,0.822701677572988,0.7033323800960939,0,2
1,0.8528488743064808,0.8344105462125475,0,2
1,0.8334994321073634,0.7643086217191336,0,2
0,0.7633274806331322,0.787990978345438,0,0
1,0.641009652044434,0.4148346537364035,0,2
1,0.810911559925422,0.8303719617047998,0,2
1,0.7816990885526678,0.7924802386883519,0,2
1,0.6180164427998568,0.0,0,2
1,0.39453120828562305,0.42579706302100767,0,2
0,0.8633408852288594,0.8713329497660056,1,3
1,0.5272288387615962,0.7217465367107733,0,2
1,0.7863228926167097,0.7859623291228451,0,2
1,0.7010057551526512,0.7872504907581525,0,2
0,0.8176529672731031,0.0,0,0
0,0.7026712787479672,0.4788184560043996,0,0
1,0.8205880075026868,0.6970722926398107,0,2
1,0.896541585752718,0.6991694908829101,0,2
0,0.5109125507478954,0.605612077890443,1,3
1,0.5558176591844058,0.6894230242417415,0,2
1,0.7467502928588156,0.6800769054452578,0,2
1,0.6939498715796614,0.7130881354069468,0,2
1,0.7266757328725899,0.6660031622732941,0,2
1,0.796722695150675,0.813337843386812,0,2
0,0.8001766931970057,0.7086885044361233,0,0
1,0.880195187402509,0.5008083443483252,0,2
0,0.9266045654732383,0.7773679933468806,1,3
1,0.777842688704195,0.8132740560584806,0,2
1,0.4289853261303681,0.5451925490808486,0,2
1,0.1670582424516858,0.0,0,2
1,0.5650840699732126,0.9045380635655009,0,2
1,0.5650840699732126,0.9045380635655009,0,2
1,0.5650739859822529,0.9045251485401987,0,2
1,0.5650840699732126,0.9045380635655009,0,2
1,0.5650840699732126,0.9045380635655009,0,2
1,0.5653658990129838,0.904899014819235,0,2
1,0.5650840699732126,0.9045380635655009,0,2
1,0.5650840699732126,0.9045380635655009,0,2
1,0.5647607404063536,0.9042665003143731,0,2
1,0.5650840699732126,0.9045380635655009,0,2
1,0.5650941526737516,0.9045509769381028,0,2
1,0.5650840699732126,0.9045380635655009,0,2
1,0.5653759457153571,0.9049118820873506,0,2
1,0.5650840699732126,0.9045380635655009,0,2
1,0.5650840699732126,0.9045380635655009,0,2
1,0.5650941526737516,0.9045509769381028,0,2
1,0.5653759457153571,0.9049118820873506,0,2
1,0.5650840699732126,0.9045380635655009,0,2
1,0.5653759457153571,0.9049118820873506,0,2
1,0.5650941526737516,0.9045509769381028,0,2
1,0.5650840699732126,0.9045380635655009,0,2
1,0.5653658990129838,0.904899014819235,0,2
1,0.5650941526737516,0.9045509769381028,0,2
1,0.5650840699732126,0.9045380635655009,0,2
1,0.5653759457153571,0.9049118820873506,0,2
1,0.5653759457153571,0.9049118820873506,0,2
1,0.5651042340842005,0.9045638886584276,0,2
1,0.5651042340842005,0.9045638886584276,0,2
1,0.5650941526737516,0.9045509769381028,0,2
1,0.5650840699732126,0.9045380635655009,0,2
1,0.5651143142048891,0.9045767987268978,0,2
1,0.5650941526737516,0.9045509769381028,0,2
1,0.5651042340842005,0.9045638886584276,0,2
1,0.5653859911368351,0.9049247477149656,0,2
1,0.5650840699732126,0.9045380635655009,0,2
1,0.5650840699732126,0.9045380635655009,0,2
1,0.5650941526737516,0.9045509769381028,0,2
1,0.5651143142048891,0.9045767987268978,0,2
1,0.5651042340842005,0.9045638886584276,0,2
1,0.5653859911368351,0.9049247477149656,0,2
1,0.5651143142048891,0.9045767987268978,0,2
1,0.5651143142048891,0.9045767987268978,0,2
1,0.5650941526737516,0.9045509769381028,0,2
1,0.5650941526737516,0.9045509769381028,0,2
1,0.49216408774602394,0.0,0,2
1,0.5651042340842005,0.9045638886584276,0,2
1,0.5650941526737516,0.9045509769381028,0,2
1,0.5651143142048891,0.9045767987268978,0,2
1,0.5651243930361476,0.9045897071439363,0,2
1,0.5651143142048891,0.9045767987268978,0,2
1,0.5651243930361476,0.9045897071439363,0,2
1,0.5651143142048891,0.9045767987268978,0,2
1,0.5651143142048891,0.9045767987268978,0,2
1,0.5651042340842005,0.9045638886584276,0,2
1,0.5654060781384112,0.9049504740503657,0,2
1,0.5651042340842005,0.9045638886584276,0,2
1,0.5650941526737516,0.9045509769381028,0,2
1,0.5651243930361476,0.9045897071439363,0,2
1,0.5651042340842005,0.9045638886584276,0,2
1,0.5651143142048891,0.9045767987268978,0,2
1,0.5651143142048891,0.9045897071439363,0,2
1,0.5651042340842005,0.9045638886584276,0,2
1,0.5650941526737516,0.9045638886584276,0,2
1,0.5651243930361476,0.9046026139099654,0,2
1,0.5651143142048891,0.9045897071439363,0,2
1,0.5651143142048891,0.9045897071439363,0,2
1,0.5651042340842005,0.9045638886584276,0,2
1,0.5651143142048891,0.9045767987268978,0,2
1,0.5651042340842005,0.9045767987268978,0,2
1,0.5651243930361476,0.9046026139099654,0,2
1,0.5651042340842005,0.9045638886584276,0,2
1,0.5651042340842005,0.9045638886584276,0,2
1,0.5651243930361476,0.9046026139099654,0,2
1,0.5654161197191621,0.9049633347589869,0,2
1,0.5651243930361476,0.9045897071439363,0,2
1,0.5653960352777443,0.9049504740503657,0,2
1,0.5651344705783057,0.9046026139099654,0,2
1,0.5651243930361476,0.9045897071439363,0,2
1,0.5651243930361476,0.9046026139099654,0,2
1,0.5651143142048891,0.9045897071439363,0,2
1,0.5651143142048891,0.9045767987268978,0,2
1,0.5654060781384112,0.9049504740503657,0,2
1,0.5651243930361476,0.9045897071439363,0,2
1,0.5651143142048891,0.9045767987268978,0,2
1,0.5651243930361476,0.9045897071439363,0,2
1,0.5651243930361476,0.9045897071439363,0,2
1,0.5654161197191621,0.9049633347589869,0,2
1,0.5651143142048891,0.9045767987268978,0,2
1,0.5651243930361476,0.9045897071439363,0,2
1,0.5654161197191621,0.9049633347589869,0,2
1,0.5651344705783057,0.9046026139099654,0,2
1,0.5651445468316931,0.9046155190254073,0,2
1,0.5651445468316931,0.9046155190254073,0,2
1,0.5651445468316931,0.9046155190254073,0,2
1,0.5651243930361476,0.9045897071439363,0,2
1,0.5651243930361476,0.9045897071439363,0,2
1,0.5651344705783057,0.9046026139099654,0,2
1,0.5651445468316931,0.9046155190254073,0,2
1,0.5651243930361476,0.9045897071439363,0,2
1,0.5654261600203233,0.9049761938287796,0,2
1,0.5651445468316931,0.9046155190254073,0,2
0,0.8274238871895169,0.8518991925021324,1,3
1,0.8200105536925275,0.8959288718707282,0,2
1,0.9220385550687121,0.8166621415965795,0,2
1,0.48981424786605265,0.7444379979647078,0,2
0,0.6529484764050598,0.7227686336067007,0,0
1,0.8218207548055847,0.7981958970495303,0,2
1,0.6357278891234202,0.6774148156977144,0,2
1,0.6403956158104974,0.8011168404840414,0,2
1,0.5528122004350122,0.689314107285609,0,2
1,0.08205746642000056,0.28590395020044523,0,2
0,0.5719272010934557,0.6965664692746544,0,0
1,0.8534965319574562,0.7385251700241283,0,2
1,0.6242144788053396,0.8157323602947106,0,2
1,0.6719449803948361,0.667095584850445,0,2
1,0.7505370207206934,0.8351324510290837,0,2
1,0.8123372158509069,0.6615112251515621,0,2
1,0.7314487613968029,0.8055180067856453,0,2
0,0.3498874603675738,0.6289259900208095,1,3
0,0.8820065899865549,0.607345570457657,1,3
0,0.5987401234443666,0.8272818936454395,0,0
0,0.6293292998062112,0.6718702149579014,0,0
1,0.012145726795277034,0.19636480941938284,0,2
1,0.0319471080738524,0.2217253379297455,0,2
1,0.0402485961997788,0.23235743087993693,0,2
1,0.0402485961997788,0.23235743087993693,0,2
1,0.0402485961997788,0.23235743087993693,0,2
1,0.0402485961997788,0.23235743087993693,0,2
1,0.1293931978140531,0.23235743087993693,0,2
1,0.0402485961997788,0.23235743087993693,0,2
1,0.3877473071994898,0.23235743087993693,0,2
1,0.0402485961997788,0.23235743087993693,0,2
1,0.0402485961997788,0.23235743087993693,0,2
1,0.0402485961997788,0.23235743087993693,0,2
1,0.0402485961997788,0.23235743087993693,0,2
1,0.0402485961997788,0.23235743087993693,0,2
1,0.0402485961997788,0.23235743087993693,0,2
1,0.0402485961997788,0.23235743087993693,0,2
1,0.0402485961997788,0.23235743087993693,0,2
1,0.0402485961997788,0.23235743087993693,0,2
1,0.0402485961997788,0.23235743087993693,0,2
1,0.0402485961997788,0.23235743087993693,0,2
1,0.0402485961997788,0.23235743087993693,0,2
1,0.0402485961997788,0.23235743087993693,0,2
1,0.0402485961997788,0.23235743087993693,0,2
1,0.0402485961997788,0.23235743087993693,0,2
0,0.8992584845799095,0.6895318237671709,0,0
1,0.0402485961997788,0.23235743087993693,0,2
1,0.0402485961997788,0.23235743087993693,0,2
1,0.51363247923376,0.23235743087993693,0,2
1,0.0402485961997788,0.23235743087993693,0,2
1,0.0402485961997788,0.23235743087993693,0,2
1,0.0402485961997788,0.23235743087993693,0,2
1,0.0402485961997788,0.23235743087993693,0,2
1,0.0402485961997788,0.23235743087993693,0,2
1,0.0402485961997788,0.23235743087993693,0,2
1,0.0402485961997788,0.23235743087993693,0,2
1,0.0402485961997788,0.23235743087993693,0,2
1,0.0402485961997788,0.23235743087993693,0,2
1,0.0402485961997788,0.23235743087993693,0,2
1,0.0402485961997788,0.23235743087993693,0,2
1,0.0402485961997788,0.23235743087993693,0,2
1,0.09486253817805465,0.23235743087993693,0,2
1,0.0402485961997788,0.23235743087993693,0,2
1,0.0402485961997788,0.23235743087993693,0,2
1,0.0402485961997788,0.23235743087993693,0,2
1,0.09870677684740528,0.23235743087993693,0,2
1,0.0402485961997788,0.23235743087993693,0,2
1,0.0402485961997788,0.23235743087993693,0,2
1,0.0402485961997788,0.23235743087993693,0,2
1,0.0402485961997788,0.23235743087993693,0,2
1,0.0402485961997788,0.23235743087993693,0,2
1,0.0402485961997788,0.23235743087993693,0,2
1,0.0402485961997788,0.23235743087993693,0,2
1,0.0402485961997788,0.23235743087993693,0,2
1,0.0402485961997788,0.23235743087993693,0,2
1,0.0402485961997788,0.23235743087993693,0,2
1,0.3247573800487721,0.23235743087993693,0,2
1,0.0402485961997788,0.23235743087993693,0,2
1,0.0402485961997788,0.23235743087993693,0,2
1,0.0402485961997788,0.23235743087993693,0,2
1,0.0402485961997788,0.23235743087993693,0,2
1,0.0402485961997788,0.23235743087993693,0,2
1,0.2020956000606651,0.23235743087993693,0,2
1,0.0402485961997788,0.23235743087993693,0,2
1,0.0402485961997788,0.23235743087993693,0,2
1,0.0402485961997788,0.23235743087993693,0,2
1,0.0402485961997788,0.23235743087993693,0,2
1,0.0402485961997788,0.23235743087993693,0,2
1,0.0402485961997788,0.23235743087993693,0,2
1,0.0402485961997788,0.23235743087993693,0,2
1,0.0402485961997788,0.23235743087993693,0,2
1,0.0402485961997788,0.23235743087993693,0,2
1,0.0402485961997788,0.23235743087993693,0,2
1,0.0402485961997788,0.23235743087993693,0,2
1,0.0402485961997788,0.23235743087993693,0,2
1,0.0402485961997788,0.23235743087993693,0,2
1,0.0402485961997788,0.23235743087993693,0,2
1,0.0402485961997788,0.23235743087993693,0,2
1,0.0402485961997788,0.23235743087993693,0,2
1,0.0402485961997788,0.23235743087993693,0,2
1,0.0402485961997788,0.23235743087993693,0,2
1,0.0402485961997788,0.23235743087993693,0,2
1,0.0402485961997788,0.23235743087993693,0,2
1,0.0402485961997788,0.23235743087993693,0,2
1,0.0402485961997788,0.23235743087993693,0,2
1,0.0402485961997788,0.23235743087993693,0,2
1,0.06675966877355291,0.23235743087993693,0,2
1,0.0402485961997788,0.23235743087993693,0,2
1,0.0402485961997788,0.23235743087993693,0,2
1,0.4205513679737686,0.0,0,2
1,0.0402485961997788,0.23235743087993693,0,2
1,0.0402485961997788,0.23235743087993693,0,2
1,0.0402485961997788,0.23235743087993693,0,2
1,0.0402485961997788,0.23235743087993693,0,2
1,0.0402485961997788,0.23235743087993693,0,2
1,0.0402485961997788,0.23235743087993693,0,2
1,0.0402485961997788,0.23235743087993693,0,2
1,0.0402485961997788,0.23235743087993693,0,2
1,0.054613941978275876,0.23235743087993693,0,2
1,0.0402485961997788,0.23235743087993693,0,2
1,0.0402485961997788,0.23235743087993693,0,2
1,0.3476899520238297,0.23235743087993693,0,2
1,0.0402485961997788,0.23235743087993693,0,2
1,0.0402485961997788,0.23235743087993693,0,2
1,0.0402485961997788,0.23235743087993693,0,2
1,0.0402485961997788,0.23235743087993693,0,2
1,0.25202749567308647,0.23235743087993693,0,2
1,0.0402485961997788,0.23235743087993693,0,2
1,0.0402485961997788,0.23235743087993693,0,2
1,0.0402485961997788,0.23235743087993693,0,2
1,0.0402485961997788,0.23235743087993693,0,2
1,0.0402485961997788,0.23235743087993693,0,2
1,0.0402485961997788,0.23235743087993693,0,2
1,0.0402485961997788,0.23235743087993693,0,2
1,0.0402485961997788,0.23235743087993693,0,2
1,0.431771729054635,0.23235743087993693,0,2
1,0.0402485961997788,0.23235743087993693,0,2
1,0.0402485961997788,0.23235743087993693,0,2
1,0.0402485961997788,0.23235743087993693,0,2
1,0.0402485961997788,0.23235743087993693,0,2
1,0.0402485961997788,0.23235743087993693,0,2
1,0.0402485961997788,0.23235743087993693,0,2
1,0.2929166747773907,0.23235743087993693,0,2
1,0.0402485961997788,0.23235743087993693,0,2
1,0.0402485961997788,0.23235743087993693,0,2
1,0.0402485961997788,0.23235743087993693,0,2
1,0.0402485961997788,0.23235743087993693,0,2
1,0.11553455000853688,0.23235743087993693,0,2
1,0.0402485961997788,0.23235743087993693,0,2
1,0.0402485961997788,0.23235743087993693,0,2
1,0.0402485961997788,0.23235743087993693,0,2
1,0.0402485961997788,0.23235743087993693,0,2
1,0.0402485961997788,0.23235743087993693,0,2
1,0.0402485961997788,0.23235743087993693,0,2
1,0.0402485961997788,0.23235743087993693,0,2
1,0.0402485961997788,0.23235743087993693,0,2
1,0.0402485961997788,0.23235743087993693,0,2
1,0.0402485961997788,0.23235743087993693,0,2
1,0.0402485961997788,0.23235743087993693,0,2
1,0.0402485961997788,0.23235743087993693,0,2
1,0.0402485961997788,0.23235743087993693,0,2
1,0.0402485961997788,0.23235743087993693,0,2
1,0.0402485961997788,0.23235743087993693,0,2
1,0.0402485961997788,0.23235743087993693,0,2
1,0.047758205667666226,0.2419753288605242,0,2
1,0.047758205667666226,0.2419753288605242,0,2
1,0.047758205667666226,0.2419753288605242,0,2
1,0.047758205667666226,0.2419753288605242,0,2
1,0.047758205667666226,0.2419753288605242,0,2
1,0.047758205667666226,0.2419753288605242,0,2
1,0.047758205667666226,0.2419753288605242,0,2
1,0.047758205667666226,0.2419753288605242,0,2
1,0.047758205667666226,0.2419753288605242,0,2
1,0.047758205667666226,0.2419753288605242,0,2
1,0.09486253817805465,0.2419753288605242,0,2
1,0.047758205667666226,0.2419753288605242,0,2
1,0.047758205667666226,0.2419753288605242,0,2
1,0.19794773379686517,0.2419753288605242,0,2
1,0.047758205667666226,0.2419753288605242,0,2
1,0.047758205667666226,0.2419753288605242,0,2
1,0.047758205667666226,0.2419753288605242,0,2
1,0.047758205667666226,0.2419753288605242,0,2
1,0.047758205667666226,0.2419753288605242,0,2
1,0.29845896958319695,0.2419753288605242,0,2
